1053,911
1054,410
1055,
1056,
1057,
1058,
1060,1196
1061,
1062,1196
1063,1875
1064,
1065,940
1067,1246
1068,1196
1069,
1070,1534
1071,940
1072,
1073,2503
1074,
1075,195
1076,2253
1078,348
1079,
1080,
1081,110
1082,196
1083,
1084,179
1085,1370
1086,450
1087,411
1088,
1089,
1090,622
1091,
1092,1139
1093,125
1094,
1097,
1098,
1099,196
1100,
1101,
1102,36
1103,1097
1104,590
1106,
1107,647
1108,275
1109,162
1110,118
1111,413
1112,1196
1113,719
1114,
1116,719,238,257
1118,548
1119,910
1120,1436
1121,177,74
1122,35
1123,
1124,2350
1125,152
1126,1196
1128,179
1130,179
1131,162
1132,940
1133,
1134,1534
1135,1196
1136,
1137,503
1138,1009
1139,29
1140,203
1143,
1144,740
1145,162
1146,110
1147,765
1148,1097
1149,411
1150,
1151,2173
1152,11
1153,
1154,66
1155,313
1156,2610
1157,647
1158,417
1159,118
1160,643
1161,10,11,329,336
1163,179
1164,157
1165,179
1166,2648,157,411,1196
1167,1420
1170,36
1171,415
1172,
1173,
1174,78
1176,546
1177,304,579,6
1178,
1179,
1180,
1181,1292
1182,642
1183,
1184,
1185,112
1186,940
1187,
1188,
1189,575
1190,505
1191,411
1192,
1193,790
1194,
1195,759
1196,1196
1197,
1198,912
1199,2002
1200,179
1202,
1204,
1206,125
1207,1196
1209,503
1210,
1211,
1212,
1213,347,179,411,2417
1214,647
1215,112
1216,179
1217,314
1219,910
1220,940
1221,1246
1222,114
1223,940
1224,414
1225,2001
1226,590
1228,453
1229,129
1230,276,597,2451
1231,411
1232,411
1233,
1234,411
1235,
1236,
1237,
1238,705
1239,
1240,642
1242,
1243,118
1244,498
1245,1356
1246,910
1247,1534
1248,
1249,411
1253,
1254,2371
1255,717
1256,
1258,
1259,
1261,590
1262,289
1263,687
1264,
1265,2639
1267,
1270,487
1271,1810
1272,911
1273,
1274,2001
1275,
1276,744
1277,910
1278,1534
1279,940
1280,179
1281,577
1282,179
1283,
1284,
1286,374
1287,157
1288,
1289,495
1290,450
1291,590
1292,36
1293,911
1294,
1295,
1296,93
1298,113
1299,115
1300,
1301,2003
1302,277
1303,
1304,
1305,
1308,
1309,
1310,590
1311,1311
1312,796
1313,439
1316,2002
1318,
1319,179
1321,
1322,
1323,1008
1324,252
1325,105
1327,
1329,
1330,207
1331,277
1332,
1333,1558
1334,
1335,
1336,111
1337,1623
1339,179
1340,649
1342,567
1343,
1345,
1346,
1347,1293
1348,2394
1349,179
1350,2001
1351,585
1352,117
1353,2001
1354,179
1355,
1356,289
1357,174
1358,644
1360,
1362,119
1363,413
1364,763
1365,162
1366,1534
1367,779
1368,411
1369,
1371,
1372,179
1373,179
1374,179
1375,867
1376,
1377,179
1378,
1379,162
1380,910
1381,112
1382,
1383,179
1384,1558
1385,
1386,940
1387,1534
1388,
1389,179
1390,
1393,192
1394,0
1395,547
1396,856
1397,568
1398,
1399,289
1401,
1402,856
1403,
1404,705
1405,489
1406,504
1407,910
1408,453
1410,
1411,
1413,991
1414,487
1416,718
1418,351
1419,911
1420,718
1421,
1422,
1423,486
1424,
1425,835
1426,656,423,176
1427,
1428,1623
1429,1534
1430,
1431,
1432,411
1433,
1434,912
1435,
1437,940
1438,
1439,179
1440,
1441,
1442,305
1443,672
1444,796
1445,
1446,1534
1447,634
1449,
1450,1179
1451,128
1452,179
1453,162
1454,179
1455,162,546
1456,179
1457,162
1458,643
1459,1368
1461,289
1462,
1463,940
1464,179
1465,910
1466,456
1467,729
1469,179
1470,
1471,2001
1472,
1473,46
1474,
1475,113
1476,
1477,1116,408
1478,
1479,1196
1480,1534
1481,179
1483,411
1484,790
1485,
1486,
1488,429
1489,820
1490,647
1491,567
1492,179
1493,893
1494,210
1495,
1496,911
1497,572,1147,659,1136
1498,
1500,9
1501,89
1502,
1503,
1504,171
1505,273
1506,
1507,657,649,59
1508,277
1509,
1511,
1513,
1514,411
1515,1240
1516,
1517,940
1518,644
1519,
1520,
1521,1534
1522,
1524,1196
1525,820
1527,1452
1528,
1530,2141
1531,1009
1532,
1533,421
1534,487
1535,179
1536,
1537,910
1538,940
1539,
1540,586
1541,547
1542,411
1543,746,119,444,189
1544,940
1545,
1546,940
1547,520
1549,407
1551,347
1552,29
1553,1097
1554,940
1555,114
1556,429
1557,
1558,
1559,214
1560,110
1562,36
1563,1240
1564,912
1565,179
1566,940
1567,
1568,557
1570,37
1572,162
1573,
1574,
1575,38
1576,9
1577,
1578,720
1579,
1580,162
1581,
1582,410
1583,
1584,179
1585,191
1586,
1587,
1588,
1589,179
1590,411
1591,
1592,2001
1593,590
1594,718
1595,111
1596,1196
1597,705
1599,534
1600,940
1601,152
1604,2001
1605,36
1606,
1607,
1608,
1611,646,411,481
1613,577
1614,179
1615,911
1616,574
1617,493
1618,685
1619,
1620,276
1621,9
1622,
1623,277
1624,865
1625,2645
1626,411
1627,
1628,37
1629,2001
1630,163
1632,585
1633,
1634,202
1635,179
1636,
1637,179
1638,1009
1639,2001
1640,
1641,547
1642,
1643,179
1644,
1646,112
1647,
1648,
1649,
1650,290
1652,179
1653,
1654,
1655,
1656,966
1657,2371
1658,
1659,
1660,1009
1661,
1662,
1663,162
1664,1623
1665,486
1666,162
1667,595
1669,
1670,577
1671,2001
1672,
1674,
1675,173,289,733,145
1676,111
1677,1725
1678,912
1679,172
1680,1009
1682,
1683,
1684,
1685,429
1686,1623
1687,643
1688,
1689,755
1690,
1691,
1692,
1693,
1694,1420,46,257,911
1695,718
1696,490
1697,205,763,622
1699,912
1700,16
1701,763
1702,964
1703,1196
1704,114
1705,504
1706,12
1707,118
1708,2639
1709,411
1710,668,14,18,267
1711,705
1712,2001
1715,37
1717,
1718,112
1719,337,754
1720,514
1721,423
1722,575
1723,2610,2371,17,166
1724,230
1725,36
1726,46
1727,
1728,179
1729,386
1730,
1732,171
1733,292
1734,179
1736,
1737,790
1740,36
1741,179
1742,37
1743,351
1744,836,1558,3
1745,
1746,547
1747,38
1748,
1749,
1751,
1752,179
1753,
1754,
1755,528,234,497,439
1757,1356
1759,582
1760,
1761,207,136,421,42
1762,
1764,644
1765,409
1766,575
1768,216
1769,1246
1770,
1771,1534
1772,410
1773,320
1774,
1775,1142
1776,
1777,179
1778,
1779,1009
1780,162
1781,866
1782,
1783,911
1784,
1785,
1786,
1787,429
1788,209
1789,
1790,
1791,2394,367
1792,
1793,352
1794,
1795,179
1796,
1797,
1798,
1799,719
1800,1010
1801,677,39,2063
1802,410
1803,
1804,
1805,644
1806,
1807,1026
1808,
1809,
1810,2394
1811,78
1813,37
1814,488
1815,1368
1816,62
1817,
1818,179
1819,29
1820,940
1821,
1822,98
1823,580
1824,179
1825,853
1826,940
1827,
1828,162
1829,940
1830,1558
1831,718
1832,940
1833,910
1834,74
1835,
1836,144
1838,940
1839,
1840,116
1841,1097
1842,439
1844,
1845,194
1846,285
1847,
1848,764
1850,
1851,162
1852,
1853,494
1855,179
1856,720
1857,489
1858,2001
1859,1420
1860,193
1861,154
1862,
1863,
1864,
1865,
1866,
1867,1329,83,622,588
1868,206
1869,504
1871,940
1872,458
1873,
1874,2610
1875,1097
1877,1136
1879,567
1880,
1881,411
1883,175
1885,2610
1887,
1888,2639
1889,
1890,790,309
1891,
1892,610
1894,940
1895,940
1896,487
1897,179
1898,
1899,940
1900,411
1902,
1903,940
1904,2090
1905,412
1906,503
1907,2371
1908,910
1909,1196
1910,
1911,488
1912,790
1914,
1915,612
1917,
1918,831
1919,940
1920,
1921,1356
1922,
1923,
1924,305
1925,68
1926,2063
1928,411
1929,347
1930,10,336,329,331
1931,
1933,466
1934,1139
1935,348
1936,110
1937,
1938,
1939,2279,439,166
1941,651
1942,
1944,488
1946,940
1947,179
1948,
1949,
1950,
1951,196
1952,940
1954,1623
1955,172
1956,9
1957,46
1958,1369
1959,912
1961,1534
1962,498
1963,
1964,547
1965,38
1966,179
1968,2001
1969,253
1971,118
1972,2639
1973,1097
1974,1369
1975,
1976,230
1977,179
1978,2001
1979,940
1980,
1981,179
1982,
1983,
1984,571
1986,
1987,179
1988,
1989,682,1683,421,2451
1990,657
1991,582
1992,
1993,409
1994,488
1995,
1996,46
1997,1196
1998,
1999,
2000,352
2001,296
2003,1420
2004,179
2005,705
2006,2371
2007,
2008,
2009,
2010,718
2011,
2013,179
2014,38
2015,1306
2016,439
2017,
2018,720
2019,
2020,
2021,720
2022,410
2023,303
2024,
2025,150
2027,33
2028,411
2029,196
2030,
2031,1436
2032,1368
2033,940
2034,277
2035,1126
2036,
2037,940
2038,179
2039,910
2040,53
2041,179
2042,992
2043,1246
2044,705
2045,
2046,1097
2047,
2048,
2051,
2052,
2053,647
2054,289
2055,
2056,
2057,
2058,409
2059,912
2060,118
2061,
2062,910
2064,179
2065,1534
2066,1097
2067,89
2068,
2069,179
2070,
2071,723
2072,285
2075,
2076,110
2077,
2078,503
2079,289
2080,411
2081,2367
2083,
2084,488
2086,406
2087,912
2088,2001
2090,1369
2091,
2092,1368
2093,
2094,422
2095,167
2096,179
2097,
2099,2371,14,1182,526
2100,213
