705,tagID,86
705,tagID,61
778,tagID,1
778,tagID,4
778,tagID,5
778,tagID,3335
778,tagID,3343
778,tagID,7954
778,tagID,285
778,tagID,2092
778,tagID,3509
778,tagID,3135
778,tagID,1482
778,tagID,89
778,tagID,2139
778,tagID,6763
778,tagID,7155
778,tagID,3704
778,tagID,3705
778,tagID,3706
778,tagID,3707
778,tagID,1532
2639,tagID,1478
2639,tagID,3678
2639,tagID,5033
2639,tagID,1097
2639,tagID,4300
2639,tagID,18
2639,tagID,179
2639,tagID,2548
2639,tagID,61
2639,tagID,190
2639,tagID,575
2503,tagID,10
2503,tagID,12
2503,tagID,563
2503,tagID,2548
2503,tagID,565
2503,tagID,86
2503,tagID,61
1623,tagID,1478
1623,tagID,1097
1623,tagID,74
1623,tagID,202
1623,tagID,5033
1623,tagID,18
1623,tagID,179
1623,tagID,86
1623,tagID,3673
1623,tagID,187
1623,tagID,61
1623,tagID,190
1623,tagID,575
706,tagID,964
706,tagID,966
706,tagID,967
706,tagID,1447
706,tagID,9
706,tagID,575
706,tagID,18
706,tagID,370
706,tagID,565
706,tagID,86
706,tagID,662
706,tagID,3673
706,tagID,61
706,tagID,30
706,tagID,959
504,tagID,1
504,tagID,4
504,tagID,5
504,tagID,7
504,tagID,6312
504,tagID,3343
504,tagID,850
504,tagID,179
504,tagID,6770
504,tagID,6776
504,tagID,121
504,tagID,1532
911,tagID,32
911,tagID,33
911,tagID,1097
911,tagID,364
911,tagID,18
911,tagID,850
911,tagID,309
911,tagID,86
911,tagID,3673
911,tagID,61
911,tagID,30
1369,tagID,1
1369,tagID,4
1369,tagID,11142
1369,tagID,2091
1369,tagID,2092
1369,tagID,7954
1369,tagID,4117
1369,tagID,4118
1369,tagID,3706
1369,tagID,127
1070,tagID,1
1070,tagID,3969
1070,tagID,395
1070,tagID,14
1070,tagID,16
1070,tagID,17
1070,tagID,18
1070,tagID,25
1070,tagID,30
1070,tagID,33
1070,tagID,6690
1070,tagID,3237
1070,tagID,39
1070,tagID,3239
1070,tagID,302
1070,tagID,179
1070,tagID,2102
1070,tagID,956
1070,tagID,957
1070,tagID,61
1070,tagID,959
1070,tagID,575
1070,tagID,962
1070,tagID,963
1070,tagID,964
1070,tagID,965
1070,tagID,966
1070,tagID,967
1070,tagID,968
1070,tagID,969
1070,tagID,74
1070,tagID,4300
1070,tagID,79
1070,tagID,976
1070,tagID,86
1070,tagID,88
1070,tagID,600
1070,tagID,90
1070,tagID,352
1070,tagID,233
1070,tagID,494
1070,tagID,238
1070,tagID,127
719,tagID,4
719,tagID,74
719,tagID,6763
719,tagID,364
719,tagID,575
719,tagID,10093
719,tagID,3673
719,tagID,17
719,tagID,18
719,tagID,16
719,tagID,86
719,tagID,600
719,tagID,601
719,tagID,602
719,tagID,187
719,tagID,61
719,tagID,25
719,tagID,127
2003,tagID,74
2003,tagID,364
2003,tagID,18
2003,tagID,86
2003,tagID,600
2003,tagID,3673
2003,tagID,602
2003,tagID,604
2003,tagID,61
912,tagID,802
912,tagID,4098
912,tagID,6
912,tagID,232
912,tagID,1902
912,tagID,2140
912,tagID,12431
912,tagID,18
912,tagID,61
912,tagID,86
912,tagID,3673
912,tagID,285
912,tagID,187
912,tagID,796
912,tagID,189
912,tagID,30
2350,tagID,12
2350,tagID,86
2350,tagID,61
2350,tagID,30
2350,tagID,575
720,tagID,4
720,tagID,8
720,tagID,10
720,tagID,5422
720,tagID,563
720,tagID,565
720,tagID,86
720,tagID,378
720,tagID,61
720,tagID,11455
2378,tagID,191
2378,tagID,9745
2378,tagID,18
2378,tagID,179
2378,tagID,850
2378,tagID,9846
2378,tagID,827
2378,tagID,30
2378,tagID,575
820,tagID,228
820,tagID,11492
820,tagID,39
820,tagID,1964
820,tagID,12590
820,tagID,719
820,tagID,79
820,tagID,81
820,tagID,18
820,tagID,5808
820,tagID,84
820,tagID,7252
820,tagID,918
820,tagID,11792
820,tagID,11935
820,tagID,12209
820,tagID,9437
820,tagID,127
1624,tagID,233
1624,tagID,12
1624,tagID,565
1624,tagID,86
1624,tagID,61
655,tagID,8160
655,tagID,33
655,tagID,1
655,tagID,9827
655,tagID,10114
655,tagID,12575
655,tagID,73
655,tagID,79
655,tagID,18
655,tagID,9971
655,tagID,181
655,tagID,503
655,tagID,3673
655,tagID,5786
655,tagID,187
655,tagID,61
655,tagID,127
2394,tagID,512
2394,tagID,545
2394,tagID,10537
2394,tagID,1099
2394,tagID,719
2394,tagID,7089
2394,tagID,7094
2394,tagID,8505
2394,tagID,4602
2394,tagID,191
707,tagID,1
707,tagID,4
707,tagID,524
707,tagID,3343
707,tagID,4117
707,tagID,4118
707,tagID,4119
707,tagID,4120
707,tagID,793
707,tagID,794
707,tagID,3605
707,tagID,797
707,tagID,285
707,tagID,32
707,tagID,2092
707,tagID,3510
707,tagID,604
707,tagID,229
707,tagID,233
707,tagID,8556
707,tagID,8557
707,tagID,8558
707,tagID,3706
2004,tagID,9
2004,tagID,18
2004,tagID,309
2004,tagID,565
2004,tagID,86
2004,tagID,61
2004,tagID,127
0,tagID,512
0,tagID,3588
0,tagID,519
0,tagID,4103
0,tagID,6665
0,tagID,13
0,tagID,14
0,tagID,16
0,tagID,17
0,tagID,18
0,tagID,19
0,tagID,2580
0,tagID,3605
0,tagID,1044
0,tagID,24
0,tagID,25
0,tagID,1048
0,tagID,26
0,tagID,27
0,tagID,33
0,tagID,2551
0,tagID,39
0,tagID,42
0,tagID,56
0,tagID,3129
0,tagID,3130
0,tagID,2115
0,tagID,69
0,tagID,73
0,tagID,74
0,tagID,1097
0,tagID,1100
0,tagID,78
0,tagID,79
0,tagID,81
0,tagID,84
0,tagID,105
0,tagID,109
0,tagID,3183
0,tagID,7797
0,tagID,7800
0,tagID,121
0,tagID,122
0,tagID,7801
0,tagID,127
0,tagID,128
0,tagID,642
0,tagID,134
0,tagID,2700
0,tagID,6798
0,tagID,1680
0,tagID,6805
0,tagID,662
0,tagID,2712
0,tagID,6815
0,tagID,170
0,tagID,689
0,tagID,7862
0,tagID,184
0,tagID,185
0,tagID,187
0,tagID,191
0,tagID,192
0,tagID,706
0,tagID,195
0,tagID,5316
0,tagID,5318
0,tagID,1735
0,tagID,200
0,tagID,201
0,tagID,5320
0,tagID,5322
0,tagID,8398
0,tagID,209
0,tagID,210
0,tagID,213
0,tagID,730
0,tagID,229
0,tagID,230
0,tagID,231
0,tagID,3816
0,tagID,11499
0,tagID,238
0,tagID,11504
0,tagID,2805
0,tagID,3830
0,tagID,8951
0,tagID,9973
0,tagID,4861
0,tagID,1790
0,tagID,4864
0,tagID,4871
0,tagID,275
0,tagID,2333
0,tagID,285
0,tagID,801
0,tagID,4897
0,tagID,296
0,tagID,4397
0,tagID,824
0,tagID,831
0,tagID,4927
0,tagID,4929
0,tagID,835
0,tagID,838
0,tagID,2887
0,tagID,4938
0,tagID,850
0,tagID,4955
0,tagID,1886
0,tagID,352
0,tagID,363
0,tagID,364
0,tagID,885
0,tagID,887
0,tagID,889
0,tagID,892
0,tagID,8572
0,tagID,8573
0,tagID,895
0,tagID,896
0,tagID,897
0,tagID,8574
0,tagID,899
0,tagID,900
0,tagID,389
0,tagID,8576
0,tagID,8577
0,tagID,8579
0,tagID,8580
0,tagID,8582
0,tagID,395
0,tagID,8584
0,tagID,8586
0,tagID,8587
0,tagID,8589
0,tagID,1424
0,tagID,8590
0,tagID,8592
0,tagID,8594
0,tagID,8595
0,tagID,8596
0,tagID,8597
0,tagID,919
0,tagID,8599
0,tagID,8604
0,tagID,8605
0,tagID,6050
0,tagID,1955
0,tagID,6051
0,tagID,1956
0,tagID,1446
0,tagID,3495
0,tagID,3496
0,tagID,1447
0,tagID,8611
0,tagID,4523
0,tagID,8612
0,tagID,8613
0,tagID,8617
0,tagID,8618
0,tagID,12208
0,tagID,956
0,tagID,957
0,tagID,447
0,tagID,960
0,tagID,961
0,tagID,962
0,tagID,963
0,tagID,964
0,tagID,965
0,tagID,1990
0,tagID,7103
0,tagID,968
0,tagID,969
0,tagID,972
0,tagID,2006
0,tagID,1495
0,tagID,2520
0,tagID,5094
0,tagID,3049
0,tagID,503
0,tagID,505
0,tagID,508
0,tagID,509
1,tagID,130
1,tagID,6794
1,tagID,6796
1,tagID,13
1,tagID,15
1,tagID,18
1,tagID,20
1,tagID,21
1,tagID,6808
1,tagID,24
1,tagID,8730
1,tagID,2336
1,tagID,10534
1,tagID,39
1,tagID,41
1,tagID,557
1,tagID,184
1,tagID,826
1,tagID,11083
1,tagID,1492
1,tagID,727
1,tagID,5083
1,tagID,11613
1,tagID,102
1,tagID,238
1,tagID,4847
1,tagID,127
2,tagID,393
2,tagID,511
2,tagID,13
2,tagID,14
2,tagID,15
2,tagID,526
2,tagID,18
2,tagID,20
2,tagID,21
2,tagID,3605
2,tagID,25
2,tagID,26
2,tagID,6171
2,tagID,3999
2,tagID,2336
2,tagID,801
2,tagID,33
2,tagID,1956
2,tagID,4773
2,tagID,4646
2,tagID,39
2,tagID,296
2,tagID,425
2,tagID,10534
2,tagID,6957
2,tagID,2349
2,tagID,309
2,tagID,4278
2,tagID,824
2,tagID,184
2,tagID,2362
2,tagID,187
2,tagID,825
2,tagID,191
2,tagID,192
2,tagID,321
2,tagID,11071
2,tagID,447
2,tagID,10692
2,tagID,69
2,tagID,836
2,tagID,839
2,tagID,2377
2,tagID,845
2,tagID,79
2,tagID,2384
2,tagID,81
2,tagID,83
2,tagID,1492
2,tagID,213
2,tagID,727
2,tagID,347
2,tagID,9819
2,tagID,95
2,tagID,352
2,tagID,9825
2,tagID,11490
2,tagID,2784
2,tagID,7013
2,tagID,230
2,tagID,4328
2,tagID,233
2,tagID,234
2,tagID,508
2,tagID,238
2,tagID,500
2,tagID,1911
2,tagID,3708
2,tagID,1534
2,tagID,127
3,tagID,130
3,tagID,393
3,tagID,6794
3,tagID,13
3,tagID,14
3,tagID,15
3,tagID,18
3,tagID,20
3,tagID,21
3,tagID,24
3,tagID,6171
3,tagID,27
3,tagID,2336
3,tagID,10534
3,tagID,1447
3,tagID,6445
3,tagID,49
3,tagID,824
3,tagID,826
3,tagID,187
3,tagID,62
3,tagID,836
3,tagID,73
3,tagID,79
3,tagID,81
3,tagID,210
3,tagID,1492
3,tagID,727
3,tagID,9819
3,tagID,9822
3,tagID,352
3,tagID,614
3,tagID,238
3,tagID,370
3,tagID,127
124,tagID,512
124,tagID,516
124,tagID,517
124,tagID,6148
124,tagID,519
124,tagID,1032
124,tagID,12297
124,tagID,524
124,tagID,13
124,tagID,527
124,tagID,16
124,tagID,9745
124,tagID,18
124,tagID,19
124,tagID,24
124,tagID,25
124,tagID,1735
124,tagID,1023
124,tagID,9763
124,tagID,39
124,tagID,4140
124,tagID,9776
124,tagID,49
124,tagID,7729
124,tagID,1593
124,tagID,7737
124,tagID,570
124,tagID,69
124,tagID,73
124,tagID,74
124,tagID,79
124,tagID,81
124,tagID,90
124,tagID,7258
124,tagID,6756
124,tagID,102
124,tagID,105
124,tagID,8300
124,tagID,8301
124,tagID,625
124,tagID,8308
124,tagID,1658
124,tagID,5242
124,tagID,124
124,tagID,127
124,tagID,640
124,tagID,130
124,tagID,1671
124,tagID,5768
124,tagID,2702
124,tagID,670
124,tagID,167
124,tagID,2220
124,tagID,2221
124,tagID,2222
124,tagID,2223
124,tagID,2227
124,tagID,3255
124,tagID,698
124,tagID,187
124,tagID,1727
124,tagID,191
124,tagID,195
124,tagID,199
124,tagID,200
124,tagID,201
124,tagID,202
124,tagID,203
124,tagID,204
124,tagID,205
124,tagID,206
124,tagID,3790
124,tagID,208
124,tagID,209
124,tagID,4300
124,tagID,5323
124,tagID,210
124,tagID,213
124,tagID,9425
124,tagID,215
124,tagID,9432
124,tagID,724
124,tagID,730
124,tagID,1237
124,tagID,1238
124,tagID,228
124,tagID,230
124,tagID,233
124,tagID,234
124,tagID,11499
124,tagID,238
124,tagID,242
124,tagID,12021
124,tagID,2806
124,tagID,12022
124,tagID,7937
124,tagID,781
124,tagID,4367
124,tagID,6928
124,tagID,792
124,tagID,2333
124,tagID,2845
124,tagID,285
124,tagID,2853
124,tagID,1319
124,tagID,296
124,tagID,2858
124,tagID,9727
124,tagID,814
124,tagID,308
124,tagID,309
124,tagID,8500
124,tagID,824
124,tagID,4923
124,tagID,3908
124,tagID,3909
124,tagID,838
124,tagID,839
124,tagID,2887
124,tagID,3914
124,tagID,3915
124,tagID,844
124,tagID,8014
124,tagID,8015
124,tagID,346
124,tagID,347
124,tagID,348
124,tagID,1882
124,tagID,350
124,tagID,351
124,tagID,352
124,tagID,4450
124,tagID,4451
124,tagID,12642
124,tagID,357
124,tagID,358
124,tagID,359
124,tagID,360
124,tagID,363
124,tagID,364
124,tagID,365
124,tagID,366
124,tagID,369
124,tagID,372
124,tagID,1911
124,tagID,3450
124,tagID,396
124,tagID,6036
124,tagID,6037
124,tagID,6045
124,tagID,4509
124,tagID,6049
124,tagID,1445
124,tagID,1447
124,tagID,2472
124,tagID,1457
124,tagID,1975
124,tagID,10195
124,tagID,12245
124,tagID,1495
124,tagID,12247
124,tagID,6105
124,tagID,483
124,tagID,496
124,tagID,498
124,tagID,501
124,tagID,502
124,tagID,507
124,tagID,3067
124,tagID,508
124,tagID,509
124,tagID,510
124,tagID,511
4,tagID,13
4,tagID,527
4,tagID,18
4,tagID,19
4,tagID,10259
4,tagID,24
4,tagID,25
4,tagID,6170
4,tagID,26
4,tagID,11290
4,tagID,33
4,tagID,39
4,tagID,42
4,tagID,9783
4,tagID,1593
4,tagID,570
4,tagID,74
4,tagID,79
4,tagID,85
4,tagID,9818
4,tagID,9819
4,tagID,9820
4,tagID,105
4,tagID,2668
4,tagID,1136
4,tagID,8826
4,tagID,641
4,tagID,10902
4,tagID,10903
4,tagID,662
4,tagID,3240
4,tagID,3242
4,tagID,184
4,tagID,187
4,tagID,191
4,tagID,3775
4,tagID,199
4,tagID,203
4,tagID,209
4,tagID,210
4,tagID,724
4,tagID,213
4,tagID,735
4,tagID,6371
4,tagID,234
4,tagID,9972
4,tagID,9974
4,tagID,12029
4,tagID,285
4,tagID,9501
4,tagID,3368
4,tagID,1835
4,tagID,814
4,tagID,306
4,tagID,309
4,tagID,6454
4,tagID,831
4,tagID,321
4,tagID,8013
4,tagID,352
4,tagID,354
4,tagID,8048
4,tagID,1911
4,tagID,396
4,tagID,3999
4,tagID,1447
4,tagID,2475
4,tagID,7086
4,tagID,956
4,tagID,957
4,tagID,1982
4,tagID,959
4,tagID,3004
4,tagID,1990
4,tagID,5083
4,tagID,483
4,tagID,2535
4,tagID,494
4,tagID,503
4,tagID,1530
4,tagID,507
5,tagID,13
5,tagID,14
5,tagID,15
5,tagID,18
5,tagID,20
5,tagID,21
5,tagID,22
5,tagID,6170
5,tagID,6171
5,tagID,6172
5,tagID,299
5,tagID,8620
5,tagID,826
5,tagID,62
5,tagID,321
5,tagID,3158
5,tagID,9825
5,tagID,230
5,tagID,105
5,tagID,364
6,tagID,9473
6,tagID,130
6,tagID,134
6,tagID,1929
6,tagID,6796
6,tagID,13
6,tagID,14
6,tagID,15
6,tagID,396
6,tagID,781
6,tagID,18
6,tagID,21
6,tagID,4886
6,tagID,24
6,tagID,26
6,tagID,27
6,tagID,6172
6,tagID,287
6,tagID,799
6,tagID,33
6,tagID,292
6,tagID,5286
6,tagID,39
6,tagID,1447
6,tagID,12220
6,tagID,49
6,tagID,309
6,tagID,824
6,tagID,825
6,tagID,826
6,tagID,187
6,tagID,955
6,tagID,185
6,tagID,62
6,tagID,1727
6,tagID,191
6,tagID,12219
6,tagID,706
6,tagID,195
6,tagID,836
6,tagID,69
6,tagID,5318
6,tagID,199
6,tagID,6728
6,tagID,713
6,tagID,74
6,tagID,203
6,tagID,4300
6,tagID,11082
6,tagID,839
6,tagID,79
6,tagID,80
6,tagID,81
6,tagID,210
6,tagID,727
6,tagID,1495
6,tagID,346
6,tagID,9819
6,tagID,10586
6,tagID,354
6,tagID,9828
6,tagID,230
6,tagID,4328
6,tagID,105
6,tagID,7657
6,tagID,364
6,tagID,10220
6,tagID,238
6,tagID,4847
6,tagID,9972
6,tagID,500
6,tagID,1911
6,tagID,121
6,tagID,127
7,tagID,3588
7,tagID,1542
7,tagID,1547
7,tagID,16
7,tagID,17
7,tagID,18
7,tagID,19
7,tagID,11798
7,tagID,24
7,tagID,25
7,tagID,10264
7,tagID,2593
7,tagID,33
7,tagID,39
7,tagID,5162
7,tagID,42
7,tagID,46
7,tagID,570
7,tagID,2115
7,tagID,69
7,tagID,73
7,tagID,74
7,tagID,78
7,tagID,79
7,tagID,81
7,tagID,84
7,tagID,7252
7,tagID,3673
7,tagID,7800
7,tagID,121
7,tagID,127
7,tagID,134
7,tagID,6795
7,tagID,11915
7,tagID,6798
7,tagID,2191
7,tagID,6804
7,tagID,2197
7,tagID,8863
7,tagID,2726
7,tagID,170
7,tagID,179
7,tagID,181
7,tagID,184
7,tagID,187
7,tagID,191
7,tagID,195
7,tagID,8392
7,tagID,713
7,tagID,210
7,tagID,9441
7,tagID,2805
7,tagID,1790
7,tagID,4356
7,tagID,269
7,tagID,275
7,tagID,4897
7,tagID,296
7,tagID,1835
7,tagID,306
7,tagID,4915
7,tagID,1847
7,tagID,1859
7,tagID,4938
7,tagID,330
7,tagID,10589
7,tagID,352
7,tagID,364
7,tagID,885
7,tagID,887
7,tagID,3960
7,tagID,3961
7,tagID,889
7,tagID,3963
7,tagID,891
7,tagID,895
7,tagID,897
7,tagID,899
7,tagID,389
7,tagID,5526
7,tagID,934
7,tagID,1447
7,tagID,3496
7,tagID,12208
7,tagID,3511
7,tagID,956
7,tagID,957
7,tagID,958
7,tagID,447
7,tagID,964
7,tagID,969
7,tagID,483
7,tagID,496
7,tagID,9720
7,tagID,510
7,tagID,511
546,tagID,897
546,tagID,1538
546,tagID,899
546,tagID,4356
546,tagID,901
546,tagID,395
546,tagID,6797
546,tagID,16
546,tagID,17
546,tagID,18
546,tagID,6804
546,tagID,3605
546,tagID,919
546,tagID,24
546,tagID,25
546,tagID,6811
546,tagID,933
546,tagID,934
546,tagID,39
546,tagID,2726
546,tagID,12208
546,tagID,10110
546,tagID,3511
546,tagID,3512
546,tagID,3513
546,tagID,3514
546,tagID,3515
546,tagID,3516
546,tagID,7866
546,tagID,195
546,tagID,69
546,tagID,4938
546,tagID,74
546,tagID,87
546,tagID,3440
546,tagID,885
546,tagID,887
546,tagID,889
546,tagID,892
546,tagID,1790
546,tagID,895
8,tagID,134
8,tagID,1032
8,tagID,3467
8,tagID,13
8,tagID,14
8,tagID,18
8,tagID,23
8,tagID,801
8,tagID,40
8,tagID,6444
8,tagID,6445
8,tagID,2101
8,tagID,309
8,tagID,825
8,tagID,2362
8,tagID,187
8,tagID,191
8,tagID,835
8,tagID,836
8,tagID,7113
8,tagID,7243
8,tagID,845
8,tagID,79
8,tagID,1492
8,tagID,1495
8,tagID,727
8,tagID,8024
8,tagID,352
8,tagID,6242
8,tagID,229
8,tagID,238
8,tagID,370
8,tagID,12530
9,tagID,130
9,tagID,393
9,tagID,13
9,tagID,14
9,tagID,15
9,tagID,9745
9,tagID,18
9,tagID,20
9,tagID,21
9,tagID,4120
9,tagID,6809
9,tagID,6171
9,tagID,33
9,tagID,3364
9,tagID,2726
9,tagID,39
9,tagID,557
9,tagID,2349
9,tagID,814
9,tagID,46
9,tagID,5299
9,tagID,309
9,tagID,4279
9,tagID,824
9,tagID,826
9,tagID,187
9,tagID,2362
9,tagID,447
9,tagID,836
9,tagID,2887
9,tagID,74
9,tagID,4300
9,tagID,81
9,tagID,210
9,tagID,1492
9,tagID,730
9,tagID,604
9,tagID,9437
9,tagID,229
9,tagID,1382
9,tagID,232
9,tagID,238
9,tagID,500
9,tagID,1911
9,tagID,3576
10,tagID,512
10,tagID,1
10,tagID,8708
10,tagID,8716
10,tagID,13
10,tagID,526
10,tagID,3596
10,tagID,16
10,tagID,1041
10,tagID,14
10,tagID,18
10,tagID,10261
10,tagID,3605
10,tagID,24
10,tagID,26
10,tagID,6172
10,tagID,33
10,tagID,9763
10,tagID,4649
10,tagID,554
10,tagID,5675
10,tagID,56
10,tagID,1085
10,tagID,583
10,tagID,73
10,tagID,1100
10,tagID,78
10,tagID,79
10,tagID,81
10,tagID,84
10,tagID,3160
10,tagID,9821
10,tagID,9825
10,tagID,2658
10,tagID,109
10,tagID,8301
10,tagID,8303
10,tagID,10862
10,tagID,8310
10,tagID,121
10,tagID,8316
10,tagID,10364
10,tagID,127
10,tagID,134
10,tagID,6794
10,tagID,662
10,tagID,6813
10,tagID,2726
10,tagID,2734
10,tagID,1200
10,tagID,8884
10,tagID,695
10,tagID,1209
10,tagID,185
10,tagID,5818
10,tagID,1212
10,tagID,192
10,tagID,4289
10,tagID,706
10,tagID,195
10,tagID,5317
10,tagID,1223
10,tagID,8906
10,tagID,210
10,tagID,724
10,tagID,213
10,tagID,1753
10,tagID,730
10,tagID,10975
10,tagID,10976
10,tagID,11489
10,tagID,10978
10,tagID,10979
10,tagID,10980
10,tagID,10981
10,tagID,230
10,tagID,231
10,tagID,229
10,tagID,234
10,tagID,10988
10,tagID,238
10,tagID,12021
10,tagID,12534
10,tagID,8951
10,tagID,12535
10,tagID,3834
10,tagID,12029
10,tagID,12543
10,tagID,4356
10,tagID,8453
10,tagID,793
10,tagID,285
10,tagID,3869
10,tagID,287
10,tagID,799
10,tagID,2336
10,tagID,4897
10,tagID,7460
10,tagID,292
10,tagID,296
10,tagID,12073
10,tagID,2349
10,tagID,306
10,tagID,824
10,tagID,825
10,tagID,826
10,tagID,10559
10,tagID,1348
10,tagID,836
10,tagID,8518
10,tagID,839
10,tagID,2377
10,tagID,842
10,tagID,1354
10,tagID,2380
10,tagID,850
10,tagID,1880
10,tagID,4952
10,tagID,10585
10,tagID,1882
10,tagID,352
10,tagID,354
10,tagID,364
10,tagID,5492
10,tagID,1911
10,tagID,7553
10,tagID,387
10,tagID,388
10,tagID,389
10,tagID,9607
10,tagID,3479
10,tagID,2463
10,tagID,1956
10,tagID,8620
10,tagID,8621
10,tagID,4532
10,tagID,955
10,tagID,958
10,tagID,447
10,tagID,3008
10,tagID,10692
10,tagID,1492
10,tagID,6103
10,tagID,2520
10,tagID,2010
10,tagID,10212
10,tagID,5094
10,tagID,4070
10,tagID,12265
10,tagID,500
10,tagID,10230
10,tagID,508
11,tagID,130
11,tagID,13
11,tagID,14
11,tagID,18
11,tagID,21
11,tagID,24
11,tagID,8732
11,tagID,39
11,tagID,309
11,tagID,826
11,tagID,187
11,tagID,3775
11,tagID,8001
11,tagID,79
11,tagID,90
11,tagID,352
11,tagID,2272
11,tagID,105
11,tagID,9972
11,tagID,127
12,tagID,512
12,tagID,1
12,tagID,6146
12,tagID,1032
12,tagID,6757
12,tagID,13
12,tagID,526
12,tagID,527
12,tagID,16
12,tagID,17
12,tagID,18
12,tagID,19
12,tagID,1042
12,tagID,3605
12,tagID,2580
12,tagID,9745
12,tagID,24
12,tagID,25
12,tagID,1735
12,tagID,127
12,tagID,39
12,tagID,6698
12,tagID,6699
12,tagID,10286
12,tagID,10287
12,tagID,10288
12,tagID,49
12,tagID,7729
12,tagID,7733
12,tagID,8247
12,tagID,570
12,tagID,1086
12,tagID,1087
12,tagID,69
12,tagID,116
12,tagID,73
12,tagID,1745
12,tagID,1613
12,tagID,79
12,tagID,3153
12,tagID,81
12,tagID,83
12,tagID,85
12,tagID,88
12,tagID,90
12,tagID,2651
12,tagID,9820
12,tagID,3173
12,tagID,102
12,tagID,103
12,tagID,3176
12,tagID,105
12,tagID,3177
12,tagID,3178
12,tagID,1644
12,tagID,109
12,tagID,3179
12,tagID,3180
12,tagID,3181
12,tagID,3182
12,tagID,3184
12,tagID,3187
12,tagID,3188
12,tagID,1653
12,tagID,3699
12,tagID,1136
12,tagID,4216
12,tagID,4217
12,tagID,4218
12,tagID,4219
12,tagID,636
12,tagID,124
12,tagID,4220
12,tagID,639
12,tagID,640
12,tagID,641
12,tagID,130
12,tagID,642
12,tagID,4221
12,tagID,4222
12,tagID,134
12,tagID,4223
12,tagID,128
12,tagID,9358
12,tagID,661
12,tagID,662
12,tagID,664
12,tagID,2200
12,tagID,5322
12,tagID,670
12,tagID,159
12,tagID,167
12,tagID,170
12,tagID,688
12,tagID,689
12,tagID,3252
12,tagID,3253
12,tagID,3255
12,tagID,184
12,tagID,697
12,tagID,185
12,tagID,187
12,tagID,10936
12,tagID,10937
12,tagID,1727
12,tagID,192
12,tagID,705
12,tagID,706
12,tagID,3775
12,tagID,708
12,tagID,5316
12,tagID,710
12,tagID,199
12,tagID,200
12,tagID,201
12,tagID,202
12,tagID,203
12,tagID,204
12,tagID,205
12,tagID,712
12,tagID,713
12,tagID,206
12,tagID,209
12,tagID,208
12,tagID,210
12,tagID,4300
12,tagID,213
12,tagID,4722
12,tagID,215
12,tagID,216
12,tagID,1237
12,tagID,730
12,tagID,9945
12,tagID,1240
