9846,3012
827,3013
228,3014
11492,3015
1964,3016
12590,3017
719,3018
81,3019
5808,3020
84,3021
7252,3022
918,3023
11792,3024
11935,3025
9437,3026
8160,3027
9827,3028
10114,3029
12575,3030
9971,3031
181,3032
503,3033
5786,3034
512,3035
545,3036
10537,3037
1099,3038
7089,3039
7094,3040
8505,3041
4602,3042
4119,3043
4120,3044
794,3045
3605,3046
3510,3047
229,3048
8556,3049
8557,3050
8558,3051
3588,3052
519,3053
4103,3054
6665,3055
13,3056
19,3057
2580,3058
1044,3059
24,3060
1048,3061
26,3062
27,3063
2551,3064
42,3065
3129,3066
3130,3067
2115,3068
69,3069
1100,3070
105,3071
109,3072
3183,3073
7797,3074
7800,3075
122,3076
7801,3077
128,3078
642,3079
134,3080
2700,3081
6798,3082
1680,3083
6805,3084
2712,3085
6815,3086
170,3087
689,3088
7862,3089
185,3090
192,3091
706,3092
195,3093
5316,3094
5318,3095
1735,3096
200,3097
201,3098
5320,3099
5322,3100
8398,3101
209,3102
213,3103
730,3104
230,3105
231,3106
3816,3107
11499,3108
11504,3109
2805,3110
3830,3111
8951,3112
9973,3113
4861,3114
1790,3115
4864,3116
4871,3117
275,3118
2333,3119
801,3120
4897,3121
296,3122
4397,3123
824,3124
831,3125
4927,3126
4929,3127
835,3128
838,3129
2887,3130
4938,3131
4955,3132
1886,3133
363,3134
885,3135
887,3136
889,3137
892,3138
8572,3139
8573,3140
895,3141
896,3142
897,3143
8574,3144
899,3145
900,3146
389,3147
8576,3148
8577,3149
8579,3150
8580,3151
8582,3152
8584,3153
8586,3154
8587,3155
8589,3156
1424,3157
8590,3158
8592,3159
8594,3160
8595,3161
8596,3162
8597,3163
919,3164
8599,3165
8604,3166
8605,3167
6050,3168
1955,3169
6051,3170
1956,3171
1446,3172
3495,3173
3496,3174
8611,3175
4523,3176
8612,3177
8613,3178
8617,3179
8618,3180
12208,3181
447,3182
960,3183
961,3184
1990,3185
7103,3186
972,3187
2006,3188
1495,3189
2520,3190
5094,3191
3049,3192
505,3193
508,3194
509,3195
130,3196
6794,3197
6796,3198
15,3199
20,3200
21,3201
6808,3202
8730,3203
2336,3204
10534,3205
41,3206
557,3207
826,3208
11083,3209
1492,3210
5083,3211
11613,3212
102,3213
4847,3214
393,3215
511,3216
526,3217
6171,3218
3999,3219
4773,3220
4646,3221
425,3222
6957,3223
2349,3224
4278,3225
2362,3226
825,3227
321,3228
11071,3229
10692,3230
836,3231
839,3232
2377,3233
845,3234
2384,3235
83,3236
347,3237
9819,3238
95,3239
9825,3240
11490,3241
2784,3242
7013,3243
500,3244
1911,3245
3708,3246
1534,3247
6445,3248
49,3249
62,3250
9822,3251
614,3252
516,3253
517,3254
6148,3255
1032,3256
12297,3257
527,3258
1023,3259
9763,3260
4140,3261
9776,3262
7729,3263
1593,3264
7737,3265
7258,3266
6756,3267
8300,3268
8301,3269
625,3270
8308,3271
1658,3272
5242,3273
124,3274
640,3275
1671,3276
5768,3277
2702,3278
670,3279
167,3280
2220,3281
2221,3282
2222,3283
2223,3284
2227,3285
3255,3286
698,3287
1727,3288
199,3289
203,3290
204,3291
205,3292
206,3293
3790,3294
208,3295
5323,3296
9425,3297
215,3298
9432,3299
724,3300
1237,3301
1238,3302
242,3303
12021,3304
2806,3305
12022,3306
7937,3307
781,3308
4367,3309
6928,3310
792,3311
2845,3312
2853,3313
1319,3314
2858,3315
9727,3316
814,3317
308,3318
8500,3319
4923,3320
3908,3321
3909,3322
3914,3323
3915,3324
844,3325
8014,3326
8015,3327
346,3328
348,3329
1882,3330
350,3331
351,3332
4450,3333
4451,3334
12642,3335
357,3336
358,3337
359,3338
360,3339
365,3340
366,3341
369,3342
372,3343
3450,3344
396,3345
6036,3346
6037,3347
6045,3348
4509,3349
6049,3350
1445,3351
2472,3352
1457,3353
1975,3354
10195,3355
12245,3356
12247,3357
6105,3358
483,3359
496,3360
498,3361
501,3362
502,3363
507,3364
3067,3365
510,3366
10259,3367
6170,3368
11290,3369
9783,3370
85,3371
9818,3372
9820,3373
2668,3374
1136,3375
8826,3376
641,3377
10902,3378
10903,3379
3240,3380
3242,3381
3775,3382
735,3383
6371,3384
9972,3385
9974,3386
12029,3387
9501,3388
3368,3389
1835,3390
6454,3391
8013,3392
354,3393
8048,3394
2475,3395
7086,3396
1982,3397
3004,3398
2535,3399
1530,3400
22,3401
6172,3402
299,3403
8620,3404
3158,3405
9473,3406
1929,3407
4886,3408
287,3409
799,3410
292,3411
5286,3412
12220,3413
955,3414
12219,3415
6728,3416
11082,3417
10586,3418
9828,3419
7657,3420
10220,3421
1542,3422
1547,3423
11798,3424
10264,3425
2593,3426
5162,3427
46,3428
6795,3429
11915,3430
2191,3431
6804,3432
2197,3433
8863,3434
2726,3435
8392,3436
9441,3437
4356,3438
269,3439
4915,3440
1847,3441
1859,3442
330,3443
10589,3444
3960,3445
3961,3446
3963,3447
891,3448
5526,3449
934,3450
3511,3451
958,3452
9720,3453
1538,3454
901,3455
6797,3456
6811,3457
933,3458
10110,3459
3512,3460
3513,3461
3514,3462
3515,3463
3516,3464
7866,3465
87,3466
3440,3467
3467,3468
23,3469
40,3470
6444,3471
2101,3472
7113,3473
7243,3474
8024,3475
6242,3476
12530,3477
6809,3478
3364,3479
5299,3480
4279,3481
1382,3482
3576,3483
8708,3484
8716,3485
3596,3486
1041,3487
10261,3488
4649,3489
554,3490
5675,3491
1085,3492
583,3493
3160,3494
9821,3495
2658,3496
8303,3497
10862,3498
8310,3499
8316,3500
10364,3501
6813,3502
2734,3503
1200,3504
8884,3505
695,3506
1209,3507
5818,3508
1212,3509
4289,3510
5317,3511
1223,3512
8906,3513
1753,3514
10975,3515
10976,3516
11489,3517
10978,3518
10979,3519
10980,3520
10981,3521
10988,3522
12534,3523
12535,3524
3834,3525
12543,3526
8453,3527
3869,3528
7460,3529
12073,3530
10559,3531
1348,3532
8518,3533
842,3534
1354,3535
2380,3536
1880,3537
4952,3538
10585,3539
5492,3540
7553,3541
387,3542
388,3543
9607,3544
3479,3545
2463,3546
8621,3547
4532,3548
3008,3549
6103,3550
2010,3551
10212,3552
4070,3553
12265,3554
10230,3555
8732,3556
8001,3557
2272,3558
6146,3559
6757,3560
1042,3561
6698,3562
6699,3563
10286,3564
10287,3565
10288,3566
7733,3567
8247,3568
1086,3569
1087,3570
116,3571
1745,3572
1613,3573
3153,3574
2651,3575
3173,3576
103,3577
3176,3578
3177,3579
3178,3580
1644,3581
3179,3582
3180,3583
3181,3584
3182,3585
3184,3586
3187,3587
3188,3588
1653,3589
3699,3590
4216,3591
4217,3592
4218,3593
4219,3594
636,3595
4220,3596
639,3597
4221,3598
4222,3599
4223,3600
9358,3601
661,3602
664,3603
2200,3604
159,3605
688,3606
3252,3607
3253,3608
697,3609
10936,3610
10937,3611
705,3612
708,3613
710,3614
712,3615
4722,3616
9945,3617
1240,3618
5873,3619
754,3620
1268,3621
5876,3622
5879,3623
12023,3624
766,3625
768,3626
3330,3627
3331,3628
3332,3629
773,3630
778,3631
1295,3632
1296,3633
10945,3634
1311,3635
12066,3636
4903,3637
4904,3638
10948,3639
3375,3640
8506,3641
4411,3642
3388,3643
830,3644
319,3645
9019,3646
8523,3647
10061,3648
3917,3649
6994,3650
2398,3651
3436,3652
3970,3653
6038,3654
6040,3655
8093,3656
2981,3657
7078,3658
11695,3659
10679,3660
10695,3661
1489,3662
1498,3663
1500,3664
1501,3665
991,3666
6111,3667
3558,3668
3568,3669
7669,3670
922,3671
1182,3672
709,3673
970,3674
10096,3675
10100,3676
1796,3677
5819,3678
829,3679
702,3680
1096,3681
3310,3682
3591,3683
9257,3684
2808,3685
833,3686
837,3687
2885,3688
4951,3689
1943,3690
11728,3691
1494,3692
8698,3693
528,3694
2856,3695
10420,3696
12092,3697
847,3698
514,3699
515,3700
3587,3701
3,3702
6658,3703
513,3704
5140,3705
8736,3706
8743,3707
8744,3708
8746,3709
9255,3710
47,3711
8757,3712
2104,3713
1081,3714
2620,3715
2621,3716
2622,3717
2623,3718
2624,3719
2625,3720
2626,3721
10307,3722
4094,3723
1660,3724
1159,3725
10886,3726
3215,3727
6799,3728
6803,3729
6817,3730
1716,3731
4787,3732
4790,3733
4281,3734
6855,3735
207,3736
9438,3737
9439,3738
9440,3739
6372,3740
9444,3741
9445,3742
9446,3743
9447,3744
9449,3745
9452,3746
5874,3747
9472,3748
2308,3749
3865,3750
4895,3751
807,3752
4391,3753
812,3754
4392,3755
4393,3756
6956,3757
1836,3758
3893,3759
3896,3760
11070,3761
832,3762
6470,3763
840,3764
841,3765
3910,3766
5974,3767
8033,3768
3427,3769
3428,3770
2415,3771
3965,3772
907,3773
1939,3774
1940,3775
4507,3776
412,3777
11072,3778
3486,3779
11073,3780
11074,3781
4009,3782
426,3783
4010,3784
4011,3785
4012,3786
4013,3787
4018,3788
4019,3789
10693,3790
10694,3791
1994,3792
4589,3793
495,3794
497,3795
499,3796
506,3797
38,3798
12093,3799
12095,3800
10260,3801
7869,3802
10588,3803
6450,3804
10309,3805
1352,3806
1355,3807
4301,3808
1102,3809
4076,3810
1848,3811
1852,3812
1854,3813
1754,3814
2529,3815
2533,3816
795,3817
935,3818
4656,3819
8498,3820
821,3821
1849,3822
7099,3823
1995,3824
2522,3825
9303,3826
1858,3827
1357,3828
6868,3829
11500,3830
10098,3831
11936,3832
10691,3833
9433,3834
4100,3835
1161,3836
1179,3837
12085,3838
10092,3839
1950,3840
1952,3841
6801,3842
1426,3843
6807,3844
5407,3845
6688,3846
10533,3847
4774,3848
2985,3849
304,3850
4531,3851
193,3852
10949,3853
10951,3854
11863,3855
3161,3856
11877,3857
1150,3858
8450,3859
5653,3860
5654,3861
5655,3862
5656,3863
5657,3864
5658,3865
5659,3866
5660,3867
10783,3868
5664,3869
9764,3870
9765,3871
9766,3872
9767,3873
2088,3874
1579,3875
7730,3876
5173,3877
2109,3878
7746,3879
6750,3880
6751,3881
1121,3882
1122,3883
1123,3884
1124,3885
5218,3886
98,3887
1642,3888
1645,3889
6765,3890
4208,3891
8304,3892
2670,3893
1651,3894
8307,3895
1654,3896
1659,3897
8315,3898
1674,3899
3210,3900
9868,3901
3213,3902
658,3903
11923,3904
5268,3905
665,3906
671,3907
5816,3908
10938,3909
9919,3910
9921,3911
3793,3912
214,3913
10457,3914
10458,3915
10459,3916
2271,3917
2785,3918
1249,3919
235,3920
8933,3921
10998,3922
10999,3923
11000,3924
765,3925
767,3926
5885,3927
9474,3928
771,3929
772,3930
774,3931
3846,3932
776,3933
777,3934
1800,3935
11012,3936
1294,3937
9416,3938
786,3939
789,3940
286,3941
3359,3942
9419,3943
10013,3944
9420,3945
9507,3946
3369,3947
2346,3948
4909,3949
1281,3950
2352,3951
8497,3952
3378,3953
10546,3954
324,3955
8516,3956
10054,3957
10055,3958
1870,3959
7000,3960
4957,3961
4958,3962
4959,3963
4960,3964
4961,3965
4962,3966
4963,3967
4964,3968
10599,3969
10601,3970
12137,3971
12141,3972
4977,3973
12147,3974
12148,3975
1912,3976
9081,3977
12153,3978
12155,3979
12287,3980
381,3981
5518,3982
944,3983
1972,3984
2998,3985
1465,3986
3014,3987
3016,3988
3017,3989
10188,3990
3540,3991
11221,3992
6104,3993
8668,3994
11228,3995
2014,3996
11235,3997
4074,3998
6127,3999
5620,4000
5626,4001
5627,4002
626,4003
2138,4004
9262,4005
917,4006
7584,4007
7585,4008
7587,4009
66,4010
2194,4011
8614,4012
11627,4013
2192,4014
3600,4015
11921,4016
445,4017
8899,4018
1098,4019
226,4020
247,4021
8711,4022
410,4023
8098,4024
7864,4025
4283,4026
1218,4027
6853,4028
8666,4029
10587,4030
4721,4031
8309,4032
4865,4033
8583,4034
908,4035
8588,4036
4863,4037
8609,4038
4862,4039
916,4040
8737,4041
1192,4042
8499,4043
8513,4044
2762,4045
3805,4046
4090,4047
4141,4048
7804,4049
4711,4050
3433,4051
3439,4052
3444,4053
2549,4054
44,4055
45,4056
48,4057
50,4058
51,4059
52,4060
53,4061
54,4062
55,4063
57,4064
58,4065
63,4066
64,4067
65,4068
68,4069
71,4070
7257,4071
59,4072
8670,4073
7999,4074
34,4075
70,4076
6256,4077
3996,4078
10111,4079
391,4080
5770,4081
160,4082
67,4083
6628,4084
6629,4085
9700,4086
6816,4087
4948,4088
7953,4089
8467,4090
7956,4091
4504,4092
7961,4093
424,4094
75,4095
76,4096
5740,4097
9772,4098
1611,4099
7761,4100
94,4101
4730,4102
10392,4103
10393,4104
2204,4105
5294,4106
5295,4107
5297,4108
5298,4109
5301,4110
5302,4111
5303,4112
5306,4113
2244,4114
2766,4115
5331,4116
11488,4117
10982,4118
3829,4119
3831,4120
3833,4121
3835,4122
8953,4123
3842,4124
3843,4125
3844,4126
6934,4127
6446,4128
6976,4129
1358,4130
1887,4131
8052,4132
7569,4133
2469,4134
5050,4135
6091,4136
4044,4137
2012,4138
7659,4139
7660,4140
10247,4141
1039,4142
3737,4143
10233,4144
8741,4145
1190,4146
5933,4147
1491,4148
1638,4149
12024,4150
251,4151
4766,4152
1028,4153
1550,4154
1583,4155
1584,4156
1585,4157
1586,4158
1587,4159
1588,4160
1589,4161
1590,4162
1591,4163
1074,4164
6197,4165
11329,4166
3145,4167
3146,4168
6732,4169
1639,4170
3185,4171
3186,4172
628,4173
120,4174
10365,4175
2691,4176
1160,4177
5259,4178
11409,4179
5266,4180
2707,4181
5283,4182
5284,4183
696,4184
8397,4185
9429,4186
3821,4187
4341,4188
4342,4189
4343,4190
4344,4191
4345,4192
4346,4193
4347,4194
4349,4195
4350,4196
4351,4197
7938,4198
1797,4199
3871,4200
3363,4201
3365,4202
3888,4203
8501,4204
3894,4205
4922,4206
8508,4207
4932,4208
4436,4209
345,4210
10590,4211
2411,4212
2414,4213
2416,4214
371,4215
401,4216
402,4217
403,4218
1951,4219
1970,4220
3525,4221
4559,4222
4560,4223
4561,4224
4562,4225
9686,4226
9688,4227
989,4228
11229,4229
4079,4230
4081,4231
3572,4232
1040,4233
582,4234
9824,4235
11934,4236
169,4237
4280,4238
2752,4239
6369,4240
1772,4241
8952,4242
2850,4243
290,4244
819,4245
1347,4246
8054,4247
3959,4248
8061,4249
6624,4250
8196,4251
4620,4252
9375,4253
439,4254
734,4255
5217,4256
356,4257
1646,4258
1652,4259
5758,4260
5759,4261
77,4262
6483,4263
12647,4264
10248,4265
8219,4266
2590,4267
2591,4268
1066,4269
4147,4270
4148,4271
4149,4272
4150,4273
4151,4274
4152,4275
4153,4276
4154,4277
4155,4278
4156,4279
1076,4280
2113,4281
9793,4282
3171,4283
11878,4284
6819,4285
3265,4286
1236,4287
6900,4288
780,4289
787,4290
7957,4291
7965,4292
1330,4293
12083,4294
6998,4295
6999,4296
7001,4297
7014,4298
7015,4299
8053,4300
6518,4301
8581,4302
8593,4303
409,4304
10147,4305
10148,4306
422,4307
9639,4308
8616,4309
10149,4310
10150,4311
3542,4312
7649,4313
10214,4314
8696,4315
2067,4316
2068,4317
10900,4318
10901,4319
1198,4320
9175,4321
11614,4322
9961,4323
3202,4324
9480,4325
6546,4326
408,4327
5034,4328
9036,4329
9037,4330
8317,4331
3333,4332
1812,4333
9880,4334
4715,4335
2182,4336
4771,4337
3376,4338
10806,4339
8517,4340
7128,4341
11274,4342
2097,4343
9809,4344
9810,4345
9811,4346
9812,4347
6810,4348
3238,4349
7898,4350
8927,4351
1771,4352
3828,4353
12536,4354
8519,4355
1353,4356
5008,4357
7588,4358
9670,4359
11738,4360
8242,4361
10310,4362
11899,4363
11900,4364
9470,4365
6930,4366
6931,4367
4917,4368
2360,4369
1851,4370
3903,4371
1867,4372
846,4373
12128,4374
12129,4375
4530,4376
8161,4377
568,4378
588,4379
9805,4380
4943,4381
564,4382
6258,4383
574,4384
1351,4385
4944,4386
2137,4387
6622,4388
10099,4389
10241,4390
7948,4391
11404,4392
147,4393
12056,4394
1442,4395
1071,4396
1722,4397
2760,4398
4041,4399
848,4400
4953,4401
6510,4402
761,4403
9729,4404
2577,4405
2196,4406
714,4407
715,4408
716,4409
12646,4410
9826,4411
99,4412
8306,4413
8312,4414
10974,4415
11501,4416
762,4417
3907,4418
7577,4419
1441,4420
2466,4421
9183,4422
3564,4423
7894,4424
7895,4425
1933,4426
1866,4427
11485,4428
1555,4429
10772,4430
8753,4431
611,4432
9366,4433
3850,4434
3425,4435
3426,4436
3429,4437
3430,4438
3442,4439
3443,4440
6538,4441
2443,4442
923,4443
3573,4444
7302,4445
8216,4446
10138,4447
1889,4448
1891,4449
739,4450
615,4451
5997,4452
1903,4453
10023,4454
828,4455
6653,4456
1536,4457
2075,4458
9775,4459
2105,4460
4165,4461
7249,4462
9817,4463
1655,4464
8314,4465
8829,4466
8830,4467
1669,4468
7313,4469
7317,4470
7319,4471
7321,4472
7324,4473
7326,4474
7329,4475
8872,4476
182,4477
10959,4478
7408,4479
7410,4480
10484,4481
798,4482
803,4483
806,4484
4918,4485
5467,4486
7517,4487
12126,4488
2938,4489
4533,4490
6601,4491
3532,4492
2007,4493
2009,4494
12288,4495
12302,4496
4499,4497
2727,4498
8997,4499
5296,4500
5300,4501
4449,4502
486,4503
10231,4504
1434,4505
5535,4506
4520,4507
8503,4508
1227,4509
6997,4510
7006,4511
7008,4512
8585,4513
8602,4514
6871,4515
12289,4516
9475,4517
8966,4518
11791,4519
1089,4520
6995,4521
12125,4522
11491,4523
6501,4524
9957,4525
757,4526
11130,4527
165,4528
6571,4529
2609,4530
6577,4531
6580,4532
2610,4533
2407,4534
2166,4535
2183,4536
1302,4537
7474,4538
11442,4539
1084,4540
1344,4541
2118,4542
1225,4543
1226,4544
1228,4545
1229,4546
5456,4547
8521,4548
1244,4549
2142,4550
4593,4551
10246,4552
2185,4553
3603,4554
10532,4555
1327,4556
3631,4557
7255,4558
7770,4559
10843,4560
9953,4561
738,4562
12282,4563
11237,4564
6761,4565
2426,4566
3458,4567
11918,4568
2720,4569
11809,4570
7973,4571
9133,4572
5807,4573
11694,4574
11700,4575
11703,4576
11707,4577
11708,4578
11709,4579
11710,4580
3273,4581
7760,4582
9705,4583
5742,4584
3061,4585
6134,4586
7328,4587
5220,4588
11692,4589
4718,4590
8625,4591
6482,4592
245,4593
9182,4594
7327,4595
265,4596
5454,4597
1046,4598
1242,4599
6800,4600
6852,4601
10591,4602
10600,4603
12017,4604
8954,4605
1554,4606
5651,4607
8111,4608
8113,4609
1979,4610
2883,4611
11616,4612
12537,4613
2824,4614
5324,4615
5455,4616
4606,4617
5637,4618
6812,4619
1710,4620
12643,4621
11879,4622
8709,4623
7721,4624
2605,4625
1643,4626
6806,4627
3738,4628
1728,4629
736,4630
10983,4631
10984,4632
8426,4633
5358,4634
5361,4635
249,4636
11032,4637
2345,4638
2873,4639
12613,4640
7088,4641
7091,4642
10684,4643
2511,4644
999,4645
1000,4646
8702,4647
4435,4648
10602,4649
4717,4650
1535,4651
8968,4652
392,4653
3218,4654
1684,4655
4901,4656
180,4657
7095,4658
7096,4659
6070,4660
186,4661
194,4662
8388,4663
11226,4664
3292,4665
10079,4666
10080,4667
750,4668
5327,4669
6489,4670
617,4671
2064,4672
8855,4673
8856,4674
8857,4675
8865,4676
5329,4677
9064,4678
1387,4679
3584,4680
4613,4681
10118,4682
6007,4683
4498,4684
11025,4685
3609,4686
9113,4687
2206,4688
4258,4689
4270,4690
2606,4691
6711,4692
2232,4693
4920,4694
700,4695
4921,4696
8520,4697
8524,4698
7034,4699
5701,4700
9562,4701
2239,4702
11013,4703
1185,4704
8868,4705
8106,4706
5311,4707
5501,4708
12542,4709
12372,4710
8705,4711
11273,4712
11793,4713
11794,4714
11795,4715
11796,4716
11799,4717
11800,4718
11804,4719
11805,4720
11806,4721
551,4722
6724,4723
12399,4724
10361,4725
8313,4726
166,4727
5293,4728
2229,4729
4290,4730
9967,4731
4408,4732
8044,4733
12273,4734
9124,4735
6706,4736
9730,4737
5667,4738
4179,4739
1648,4740
1649,4741
1657,4742
5256,4743
9865,4744
9866,4745
1187,4746
1231,4747
10987,4748
7952,4749
10236,4750
6967,4751
6466,4752
6467,4753
6473,4754
6986,4755
843,4756
1892,4757
6529,4758
2465,4759
1967,4760
2003,4761
7652,4762
7653,4763
10242,4764
137,4765
5009,4766
5010,4767
4910,4768
12207,4769
3768,4770
3422,4771
10986,4772
12266,4773
9662,4774
5830,4775
10315,4776
11486,4777
6495,4778
6294,4779
6295,4780
8860,4781
6714,4782
8002,4783
5452,4784
3120,4785
2876,4786
123,4787
9743,4788
9998,4789
5137,4790
2661,4791
3948,4792
7191,4793
1560,4794
9771,4795
6720,4796
6721,4797
6722,4798
6723,4799
9296,4800
3175,4801
108,4802
1650,4803
2208,4804
5305,4805
5307,4806
3779,4807
5357,4808
4846,4809
12546,4810
4868,4811
297,4812
9013,4813
4926,4814
8509,4815
4418,4816
9022,4817
4933,4818
4934,4819
6472,4820
10570,4821
3926,4822
1368,4823
10076,4824
10077,4825
4970,4826
5508,4827
11671,4828
5058,4829
9680,4830
9172,4831
6128,4832
10238,4833
9508,4834
9509,4835
7084,4836
5677,4837
2615,4838
1210,4839
1213,4840
1214,4841
6729,4842
3287,4843
5149,4844
6694,4845
3162,4846
3216,4847
5312,4848
5313,4849
5314,4850
8918,4851
8919,4852
8920,4853
5430,4854
7576,4855
998,4856
11797,4857
171,4858
5803,4859
5804,4860
686,4861
3247,4862
3249,4863
1232,4864
11144,4865
5457,4866
5134,4867
6689,4868
5160,4869
4651,4870
5678,4871
2611,4872
12345,4873
11484,4874
805,4875
4896,4876
808,4877
811,4878
813,4879
815,4880
816,4881
817,4882
8055,4883
10121,4884
4518,4885
3517,4886
3518,4887
3519,4888
3520,4889
9679,4890
8739,4891
1072,4892
1078,4893
5251,4894
5252,4895
5253,4896
5254,4897
5255,4898
3717,4899
1176,4900
10939,4901
10947,4902
1222,4903
10950,4904
9435,4905
4354,4906
7958,4907
1339,4908
2430,4909
2461,4910
1463,4911
446,4912
4075,4913
2030,4914
2041,4915
3845,4916
7762,4917
6486,4918
6487,4919
3471,4920
6031,4921
9111,4922
9112,4923
7962,4924
2602,4925
11469,4926
2536,4927
9732,4928
6190,4929
6175,4930
11280,4931
701,4932
6205,4933
12239,4934
4947,4935
3174,4936
3070,4937
3840,4938
5392,4939
8728,4940
11687,4941
311,4942
7865,4943
1850,4944
1468,4945
3925,4946
5367,4947
9491,4948
406,4949
432,4950
693,4951
823,4952
1627,4953
1504,4954
1505,4955
1506,4956
1507,4957
12269,4958
2530,4959
1734,4960
11691,4961
12100,4962
3536,4963
3537,4964
3545,4965
92,4966
3549,4967
3557,4968
3560,4969
2025,4970
10362,4971
10363,4972
5130,4973
11790,4974
5104,4975
3832,4976
6041,4977
1965,4978
1966,4979
1973,4980
1980,4981
4157,4982
12025,4983
11956,4984
8578,4985
1029,4986
1287,4987
1031,4988
8575,4989
5260,4990
1038,4991
1045,4992
11323,4993
1025,4994
6180,4995
10297,4996
1091,4997
6725,4998
1630,4999
1632,5000
1633,5001
2676,5002
9851,5003
5757,5004
5762,5005
9852,5006
9940,5007
9941,5008
9942,5009
1755,5010
9943,5011
11007,5012
11008,5013
11009,5014
11010,5015
11011,5016
4368,5017
2324,5018
3360,5019
3362,5020
11052,5021
5425,5022
5426,5023
5427,5024
10086,5025
7041,5026
8097,5027
936,5028
6120,5029
4073,5030
10740,5031
10743,5032
3071,5033
10239,5034
4690,5035
9248,5036
6159,5037
4052,5038
9247,5039
11272,5040
9471,5041
6178,5042
520,5043
5760,5044
699,5045
4292,5046
1874,5047
1466,5048
4567,5049
11278,5050
5398,5051
5399,5052
5400,5053
5371,5054
11905,5055
5378,5056
5381,5057
5386,5058
5388,5059
5390,5060
5393,5061
5394,5062
4883,5063
5396,5064
5397,5065
6162,5066
550,5067
6980,5068
197,5069
11974,5070
2123,5071
3534,5072
3535,5073
2640,5074
3538,5075
3539,5076
3541,5077
3543,5078
3547,5079
3550,5080
3552,5081
3554,5082
3555,5083
3559,5084
1007,5085
5368,5086
5369,5087
5370,5088
5372,5089
5373,5090
6626,5091
6043,5092
6039,5093
1976,5094
6042,5095
5376,5096
5380,5097
5395,5098
8468,5099
10366,5100
2246,5101
12359,5102
3544,5103
5374,5104
11971,5105
3551,5106
4885,5107
11563,5108
11984,5109
5428,5110
5429,5111
5431,5112
8110,5113
694,5114
2103,5115
707,5116
4720,5117
4723,5118
1577,5119
1092,5120
3254,5121
3256,5122
3258,5123
11458,5124
11463,5125
3881,5126
9678,5127
1418,5128
6991,5129
3212,5130
12298,5131
4621,5132
5652,5133
2153,5134
9829,5135
8302,5136
632,5137
637,5138
9347,5139
2188,5140
663,5141
672,5142
674,5143
675,5144
1186,5145
678,5146
679,5147
680,5148
681,5149
682,5150
2219,5151
5326,5152
9424,5153
9427,5154
9428,5155
219,5156
9434,5157
9436,5158
9442,5159
2278,5160
10991,5161
5878,5162
4855,5163
11003,5164
11004,5165
11005,5166
1291,5167
1292,5168
1293,5169
1297,5170
1298,5171
9995,5172
9996,5173
9723,5174
9724,5175
2347,5176
2350,5177
5972,5178
3416,5179
344,5180
9560,5181
4452,5182
4976,5183
11145,5184
1455,5185
11187,5186
5049,5187
10686,5188
10687,5189
7108,5190
1490,5191
12251,5192
9722,5193
3068,5194
8200,5195
4109,5196
4110,5197
4111,5198
2098,5199
2099,5200
4162,5201
132,5202
10389,5203
10390,5204
2224,5205
12472,5206
4303,5207
2269,5208
8420,5209
8421,5210
8422,5211
8423,5212
12533,5213
8452,5214
8454,5215
10503,5216
8455,5217
8456,5218
8457,5219
8458,5220
8459,5221
4369,5222
349,5223
10592,5224
353,5225
362,5226
367,5227
374,5228
